id, start_x, start_y, end_x, end_y
1, 0.00, 3.00, 0.00, 7.90
2, 0.00, 9.90, 0.00, 14.80
3, 0.00, 16.80, 0.00, 21.70
4, 0.00, 23.70, 0.00, 28.60
5, 0.00, 30.60, 0.00, 35.50
6, 0.00, 37.50, 0.00, 42.40
7, 0.00, 44.40, 0.00, 49.30
8, 0.00, 51.30, 0.00, 56.20
9, 2.50, 3.00, 2.50, 7.90
10, 2.50, 9.90, 2.50, 14.80
11, 2.50, 16.80, 2.50, 21.70
12, 2.50, 23.70, 2.50, 28.60
13, 2.50, 30.60, 2.50, 35.50
14, 2.50, 37.50, 2.50, 42.40
15, 2.50, 44.40, 2.50, 49.30
16, 2.50, 51.30, 2.50, 56.20
17, 5.00, 3.00, 5.00, 7.90
18, 5.00, 9.90, 5.00, 14.80
19, 5.00, 16.80, 5.00, 21.70
20, 5.00, 23.70, 5.00, 28.60
21, 5.00, 30.60, 5.00, 35.50
22, 5.00, 37.50, 5.00, 42.40
23, 5.00, 44.40, 5.00, 49.30
24, 5.00, 51.30, 5.00, 56.20
25, 7.50, 3.00, 7.50, 7.90
26, 7.50, 9.90, 7.50, 14.80
27, 7.50, 16.80, 7.50, 21.70
28, 7.50, 23.70, 7.50, 28.60
29, 7.50, 30.60, 7.50, 35.50
30, 7.50, 37.50, 7.50, 42.40
31, 7.50, 44.40, 7.50, 49.30
32, 7.50, 51.30, 7.50, 56.20
33, 10.00, 3.00, 10.00, 7.90
34, 10.00, 9.90, 10.00, 14.80
35, 10.00, 16.80, 10.00, 21.70
36, 10.00, 23.70, 10.00, 28.60
37, 10.00, 30.60, 10.00, 35.50
38, 10.00, 37.50, 10.00, 42.40
39, 10.00, 44.40, 10.00, 49.30
40, 10.00, 51.30, 10.00, 56.20
41, 12.50, 3.00, 12.50, 7.90
42, 12.50, 9.90, 12.50, 14.80
43, 12.50, 16.80, 12.50, 21.70
44, 12.50, 23.70, 12.50, 28.60
45, 12.50, 30.60, 12.50, 35.50
46, 12.50, 37.50, 12.50, 42.40
47, 12.50, 44.40, 12.50, 49.30
48, 12.50, 51.30, 12.50, 56.20
49, 15.00, 3.00, 15.00, 7.90
50, 15.00, 9.90, 15.00, 14.80
51, 15.00, 16.80, 15.00, 21.70
52, 15.00, 23.70, 15.00, 28.60
53, 15.00, 30.60, 15.00, 35.50
54, 15.00, 37.50, 15.00, 42.40
55, 15.00, 44.40, 15.00, 49.30
56, 15.00, 51.30, 15.00, 56.20
57, 17.50, 3.00, 17.50, 7.90
58, 17.50, 9.90, 17.50, 14.80
59, 17.50, 16.80, 17.50, 21.70
60, 17.50, 23.70, 17.50, 28.60
61, 17.50, 30.60, 17.50, 35.50
62, 17.50, 37.50, 17.50, 42.40
63, 17.50, 44.40, 17.50, 49.30
64, 17.50, 51.30, 17.50, 56.20
65, 20.00, 3.00, 20.00, 7.90
66, 20.00, 9.90, 20.00, 14.80
67, 20.00, 16.80, 20.00, 21.70
68, 20.00, 23.70, 20.00, 28.60
69, 20.00, 30.60, 20.00, 35.50
70, 20.00, 37.50, 20.00, 42.40
71, 20.00, 44.40, 20.00, 49.30
72, 20.00, 51.30, 20.00, 56.20
73, 22.50, 3.00, 22.50, 7.90
74, 22.50, 9.90, 22.50, 14.80
75, 22.50, 16.80, 22.50, 21.70
76, 22.50, 23.70, 22.50, 28.60
77, 22.50, 30.60, 22.50, 35.50
78, 22.50, 37.50, 22.50, 42.40
79, 22.50, 44.40, 22.50, 49.30
80, 22.50, 51.30, 22.50, 56.20
81, 25.00, 3.00, 25.00, 7.90
82, 25.00, 9.90, 25.00, 14.80
83, 25.00, 16.80, 25.00, 21.70
84, 25.00, 23.70, 25.00, 28.60
85, 25.00, 30.60, 25.00, 35.50
86, 25.00, 37.50, 25.00, 42.40
87, 25.00, 44.40, 25.00, 49.30
88, 25.00, 51.30, 25.00, 56.20
89, 27.50, 3.00, 27.50, 7.90
90, 27.50, 9.90, 27.50, 14.80
91, 27.50, 16.80, 27.50, 21.70
92, 27.50, 23.70, 27.50, 28.60
93, 27.50, 30.60, 27.50, 35.50
94, 27.50, 37.50, 27.50, 42.40
95, 27.50, 44.40, 27.50, 49.30
96, 27.50, 51.30, 27.50, 56.20
97, 30.00, 3.00, 30.00, 7.90
98, 30.00, 9.90, 30.00, 14.80
99, 30.00, 16.80, 30.00, 21.70
100, 30.00, 23.70, 30.00, 28.60
101, 30.00, 30.60, 30.00, 35.50
102, 30.00, 37.50, 30.00, 42.40
103, 30.00, 44.40, 30.00, 49.30
104, 30.00, 51.30, 30.00, 56.20
105, 32.50, 3.00, 32.50, 7.90
106, 32.50, 9.90, 32.50, 14.80
107, 32.50, 16.80, 32.50, 21.70
108, 32.50, 23.70, 32.50, 28.60
109, 32.50, 30.60, 32.50, 35.50
110, 32.50, 37.50, 32.50, 42.40
111, 32.50, 44.40, 32.50, 49.30
112, 32.50, 51.30, 32.50, 56.20
113, 35.00, 3.00, 35.00, 7.90
114, 35.00, 9.90, 35.00, 14.80
115, 35.00, 16.80, 35.00, 21.70
116, 35.00, 23.70, 35.00, 28.60
117, 35.00, 30.60, 35.00, 35.50
118, 35.00, 37.50, 35.00, 42.40
119, 35.00, 44.40, 35.00, 49.30
120, 35.00, 51.30, 35.00, 56.20
121, 37.50, 3.00, 37.50, 7.90
122, 37.50, 9.90, 37.50, 14.80
123, 37.50, 16.80, 37.50, 21.70
124, 37.50, 23.70, 37.50, 28.60
125, 37.50, 30.60, 37.50, 35.50
126, 37.50, 37.50, 37.50, 42.40
127, 37.50, 44.40, 37.50, 49.30
128, 37.50, 51.30, 37.50, 56.20
129, 40.00, 3.00, 40.00, 7.90
130, 40.00, 9.90, 40.00, 14.80
131, 40.00, 16.80, 40.00, 21.70
132, 40.00, 23.70, 40.00, 28.60
133, 40.00, 30.60, 40.00, 35.50
134, 40.00, 37.50, 40.00, 42.40
135, 40.00, 44.40, 40.00, 49.30
136, 40.00, 51.30, 40.00, 56.20
137, 42.50, 3.00, 42.50, 7.90
138, 42.50, 9.90, 42.50, 14.80
139, 42.50, 16.80, 42.50, 21.70
140, 42.50, 23.70, 42.50, 28.60
141, 42.50, 30.60, 42.50, 35.50
142, 42.50, 37.50, 42.50, 42.40
143, 42.50, 44.40, 42.50, 49.30
144, 42.50, 51.30, 42.50, 56.20
145, 45.00, 3.00, 45.00, 7.90
146, 45.00, 9.90, 45.00, 14.80
147, 45.00, 16.80, 45.00, 21.70
148, 45.00, 23.70, 45.00, 28.60
149, 45.00, 30.60, 45.00, 35.50
150, 45.00, 37.50, 45.00, 42.40
151, 45.00, 44.40, 45.00, 49.30
152, 45.00, 51.30, 45.00, 56.20
153, 47.50, 3.00, 47.50, 7.90
154, 47.50, 9.90, 47.50, 14.80
155, 47.50, 16.80, 47.50, 21.70
156, 47.50, 23.70, 47.50, 28.60
157, 47.50, 30.60, 47.50, 35.50
158, 47.50, 37.50, 47.50, 42.40
159, 47.50, 44.40, 47.50, 49.30
160, 47.50, 51.30, 47.50, 56.20
161, 50.00, 3.00, 50.00, 7.90
162, 50.00, 9.90, 50.00, 14.80
163, 50.00, 16.80, 50.00, 21.70
164, 50.00, 23.70, 50.00, 28.60
165, 50.00, 30.60, 50.00, 35.50
166, 50.00, 37.50, 50.00, 42.40
167, 50.00, 44.40, 50.00, 49.30
168, 50.00, 51.30, 50.00, 56.20
169, 52.50, 3.00, 52.50, 7.90
170, 52.50, 9.90, 52.50, 14.80
171, 52.50, 16.80, 52.50, 21.70
172, 52.50, 23.70, 52.50, 28.60
173, 52.50, 30.60, 52.50, 35.50
174, 52.50, 37.50, 52.50, 42.40
175, 52.50, 44.40, 52.50, 49.30
176, 52.50, 51.30, 52.50, 56.20
177, 55.00, 3.00, 55.00, 7.90
178, 55.00, 9.90, 55.00, 14.80
179, 55.00, 16.80, 55.00, 21.70
180, 55.00, 23.70, 55.00, 28.60
181, 55.00, 30.60, 55.00, 35.50
182, 55.00, 37.50, 55.00, 42.40
183, 55.00, 44.40, 55.00, 49.30
184, 55.00, 51.30, 55.00, 56.20
185, 57.50, 3.00, 57.50, 7.90
186, 57.50, 9.90, 57.50, 14.80
187, 57.50, 16.80, 57.50, 21.70
188, 57.50, 23.70, 57.50, 28.60
189, 57.50, 30.60, 57.50, 35.50
190, 57.50, 37.50, 57.50, 42.40
191, 57.50, 44.40, 57.50, 49.30
192, 57.50, 51.30, 57.50, 56.20
193, 60.00, 3.00, 60.00, 7.90
194, 60.00, 9.90, 60.00, 14.80
195, 60.00, 16.80, 60.00, 21.70
196, 60.00, 23.70, 60.00, 28.60
197, 60.00, 30.60, 60.00, 35.50
198, 60.00, 37.50, 60.00, 42.40
199, 60.00, 44.40, 60.00, 49.30
200, 60.00, 51.30, 60.00, 56.20
201, 62.50, 3.00, 62.50, 7.90
202, 62.50, 9.90, 62.50, 14.80
203, 62.50, 16.80, 62.50, 21.70
204, 62.50, 23.70, 62.50, 28.60
205, 62.50, 30.60, 62.50, 35.50
206, 62.50, 37.50, 62.50, 42.40
207, 62.50, 44.40, 62.50, 49.30
208, 62.50, 51.30, 62.50, 56.20
209, 65.00, 3.00, 65.00, 7.90
210, 65.00, 9.90, 65.00, 14.80
211, 65.00, 16.80, 65.00, 21.70
212, 65.00, 23.70, 65.00, 28.60
213, 65.00, 30.60, 65.00, 35.50
214, 65.00, 37.50, 65.00, 42.40
215, 65.00, 44.40, 65.00, 49.30
216, 65.00, 51.30, 65.00, 56.20
217, 67.50, 3.00, 67.50, 7.90
218, 67.50, 9.90, 67.50, 14.80
219, 67.50, 16.80, 67.50, 21.70
220, 67.50, 23.70, 67.50, 28.60
221, 67.50, 30.60, 67.50, 35.50
222, 67.50, 37.50, 67.50, 42.40
223, 67.50, 44.40, 67.50, 49.30
224, 67.50, 51.30, 67.50, 56.20
225, 70.00, 3.00, 70.00, 7.90
226, 70.00, 9.90, 70.00, 14.80
227, 70.00, 16.80, 70.00, 21.70
228, 70.00, 23.70, 70.00, 28.60
229, 70.00, 30.60, 70.00, 35.50
230, 70.00, 37.50, 70.00, 42.40
231, 70.00, 44.40, 70.00, 49.30
232, 70.00, 51.30, 70.00, 56.20
233, 72.50, 3.00, 72.50, 7.90
234, 72.50, 9.90, 72.50, 14.80
235, 72.50, 16.80, 72.50, 21.70
236, 72.50, 23.70, 72.50, 28.60
237, 72.50, 30.60, 72.50, 35.50
238, 72.50, 37.50, 72.50, 42.40
239, 72.50, 44.40, 72.50, 49.30
240, 72.50, 51.30, 72.50, 56.20
241, 75.00, 3.00, 75.00, 7.90
242, 75.00, 9.90, 75.00, 14.80
243, 75.00, 16.80, 75.00, 21.70
244, 75.00, 23.70, 75.00, 28.60
245, 75.00, 30.60, 75.00, 35.50
246, 75.00, 37.50, 75.00, 42.40
247, 75.00, 44.40, 75.00, 49.30
248, 75.00, 51.30, 75.00, 56.20
249, 77.50, 3.00, 77.50, 7.90
250, 77.50, 9.90, 77.50, 14.80
251, 77.50, 16.80, 77.50, 21.70
252, 77.50, 23.70, 77.50, 28.60
253, 77.50, 30.60, 77.50, 35.50
254, 77.50, 37.50, 77.50, 42.40
255, 77.50, 44.40, 77.50, 49.30
256, 77.50, 51.30, 77.50, 56.20
257, 80.00, 3.00, 80.00, 7.90
258, 80.00, 9.90, 80.00, 14.80
259, 80.00, 16.80, 80.00, 21.70
260, 80.00, 23.70, 80.00, 28.60
261, 80.00, 30.60, 80.00, 35.50
262, 80.00, 37.50, 80.00, 42.40
263, 80.00, 44.40, 80.00, 49.30
264, 80.00, 51.30, 80.00, 56.20
265, 82.50, 3.00, 82.50, 7.90
266, 82.50, 9.90, 82.50, 14.80
267, 82.50, 16.80, 82.50, 21.70
268, 82.50, 23.70, 82.50, 28.60
269, 82.50, 30.60, 82.50, 35.50
270, 82.50, 37.50, 82.50, 42.40
271, 82.50, 44.40, 82.50, 49.30
272, 82.50, 51.30, 82.50, 56.20
273, 85.00, 3.00, 85.00, 7.90
274, 85.00, 9.90, 85.00, 14.80
275, 85.00, 16.80, 85.00, 21.70
276, 85.00, 23.70, 85.00, 28.60
277, 85.00, 30.60, 85.00, 35.50
278, 85.00, 37.50, 85.00, 42.40
279, 85.00, 44.40, 85.00, 49.30
280, 85.00, 51.30, 85.00, 56.20
281, 87.50, 3.00, 87.50, 7.90
282, 87.50, 9.90, 87.50, 14.80
283, 87.50, 16.80, 87.50, 21.70
284, 87.50, 23.70, 87.50, 28.60
285, 87.50, 30.60, 87.50, 35.50
286, 87.50, 37.50, 87.50, 42.40
287, 87.50, 44.40, 87.50, 49.30
288, 87.50, 51.30, 87.50, 56.20
289, 90.00, 3.00, 90.00, 7.90
290, 90.00, 9.90, 90.00, 14.80
291, 90.00, 16.80, 90.00, 21.70
292, 90.00, 23.70, 90.00, 28.60
293, 90.00, 30.60, 90.00, 35.50
294, 90.00, 37.50, 90.00, 42.40
295, 90.00, 44.40, 90.00, 49.30
296, 90.00, 51.30, 90.00, 56.20
297, 92.50, 3.00, 92.50, 7.90
298, 92.50, 9.90, 92.50, 14.80
299, 92.50, 16.80, 92.50, 21.70
300, 92.50, 23.70, 92.50, 28.60
301, 92.50, 30.60, 92.50, 35.50
302, 92.50, 37.50, 92.50, 42.40
303, 92.50, 44.40, 92.50, 49.30
304, 92.50, 51.30, 92.50, 56.20
305, 95.00, 3.00, 95.00, 7.90
306, 95.00, 9.90, 95.00, 14.80
307, 95.00, 16.80, 95.00, 21.70
308, 95.00, 23.70, 95.00, 28.60
309, 95.00, 30.60, 95.00, 35.50
310, 95.00, 37.50, 95.00, 42.40
311, 95.00, 44.40, 95.00, 49.30
312, 95.00, 51.30, 95.00, 56.20
313, 97.50, 3.00, 97.50, 7.90
314, 97.50, 9.90, 97.50, 14.80
315, 97.50, 16.80, 97.50, 21.70
316, 97.50, 23.70, 97.50, 28.60
317, 97.50, 30.60, 97.50, 35.50
318, 97.50, 37.50, 97.50, 42.40
319, 97.50, 44.40, 97.50, 49.30
320, 97.50, 51.30, 97.50, 56.20
321, 100.00, 3.00, 100.00, 7.90
322, 100.00, 9.90, 100.00, 14.80
323, 100.00, 16.80, 100.00, 21.70
324, 100.00, 23.70, 100.00, 28.60
325, 100.00, 30.60, 100.00, 35.50
326, 100.00, 37.50, 100.00, 42.40
327, 100.00, 44.40, 100.00, 49.30
328, 100.00, 51.30, 100.00, 56.20
329, 102.50, 3.00, 102.50, 7.90
330, 102.50, 9.90, 102.50, 14.80
331, 102.50, 16.80, 102.50, 21.70
332, 102.50, 23.70, 102.50, 28.60
333, 102.50, 30.60, 102.50, 35.50
334, 102.50, 37.50, 102.50, 42.40
335, 102.50, 44.40, 102.50, 49.30
336, 102.50, 51.30, 102.50, 56.20
337, 105.00, 3.00, 105.00, 7.90
338, 105.00, 9.90, 105.00, 14.80
339, 105.00, 16.80, 105.00, 21.70
340, 105.00, 23.70, 105.00, 28.60
341, 105.00, 30.60, 105.00, 35.50
342, 105.00, 37.50, 105.00, 42.40
343, 105.00, 44.40, 105.00, 49.30
344, 105.00, 51.30, 105.00, 56.20
345, 107.50, 3.00, 107.50, 7.90
346, 107.50, 9.90, 107.50, 14.80
347, 107.50, 16.80, 107.50, 21.70
348, 107.50, 23.70, 107.50, 28.60
349, 107.50, 30.60, 107.50, 35.50
350, 107.50, 37.50, 107.50, 42.40
351, 107.50, 44.40, 107.50, 49.30
352, 107.50, 51.30, 107.50, 56.20
353, 110.00, 3.00, 110.00, 7.90
354, 110.00, 9.90, 110.00, 14.80
355, 110.00, 16.80, 110.00, 21.70
356, 110.00, 23.70, 110.00, 28.60
357, 110.00, 30.60, 110.00, 35.50
358, 110.00, 37.50, 110.00, 42.40
359, 110.00, 44.40, 110.00, 49.30
360, 110.00, 51.30, 110.00, 56.20
361, 112.50, 3.00, 112.50, 7.90
362, 112.50, 9.90, 112.50, 14.80
363, 112.50, 16.80, 112.50, 21.70
364, 112.50, 23.70, 112.50, 28.60
365, 112.50, 30.60, 112.50, 35.50
366, 112.50, 37.50, 112.50, 42.40
367, 112.50, 44.40, 112.50, 49.30
368, 112.50, 51.30, 112.50, 56.20
369, 115.00, 3.00, 115.00, 7.90
370, 115.00, 9.90, 115.00, 14.80
371, 115.00, 16.80, 115.00, 21.70
372, 115.00, 23.70, 115.00, 28.60
373, 115.00, 30.60, 115.00, 35.50
374, 115.00, 37.50, 115.00, 42.40
375, 115.00, 44.40, 115.00, 49.30
376, 115.00, 51.30, 115.00, 56.20
377, 117.50, 3.00, 117.50, 7.90
378, 117.50, 9.90, 117.50, 14.80
379, 117.50, 16.80, 117.50, 21.70
380, 117.50, 23.70, 117.50, 28.60
381, 117.50, 30.60, 117.50, 35.50
382, 117.50, 37.50, 117.50, 42.40
383, 117.50, 44.40, 117.50, 49.30
384, 117.50, 51.30, 117.50, 56.20
385, 120.00, 3.00, 120.00, 7.90
386, 120.00, 9.90, 120.00, 14.80
387, 120.00, 16.80, 120.00, 21.70
388, 120.00, 23.70, 120.00, 28.60
389, 120.00, 30.60, 120.00, 35.50
390, 120.00, 37.50, 120.00, 42.40
391, 120.00, 44.40, 120.00, 49.30
392, 120.00, 51.30, 120.00, 56.20
393, 122.50, 3.00, 122.50, 7.90
394, 122.50, 9.90, 122.50, 14.80
395, 122.50, 16.80, 122.50, 21.70
396, 122.50, 23.70, 122.50, 28.60
397, 122.50, 30.60, 122.50, 35.50
398, 122.50, 37.50, 122.50, 42.40
399, 122.50, 44.40, 122.50, 49.30
400, 122.50, 51.30, 122.50, 56.20
